# from run-0016-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
380.56,running,176.5625,177.44,0.000,0,42.38,34.08
381.58,running,176.2500,177.01,0.000,0,42.44,34.71
382.59,running,175.9375,176.59,0.000,0,42.50,33.65
383.56,running,175.4375,176.19,0.000,0,42.44,34.08
384.56,running,175.0625,175.77,0.000,0,42.50,34.29
385.55,running,174.5625,175.35,0.000,0,42.50,34.72
386.56,running,174.1875,174.93,0.000,0,42.50,34.29
387.57,running,173.7500,174.55,0.000,0,42.50,34.29
388.56,running,173.3750,174.19,0.000,0,42.56,34.50
389.56,running,172.8125,173.82,0.239,0,42.56,34.29
390.56,running,172.4375,173.46,0.245,0,42.56,34.29
391.56,running,172.0000,173.10,0.468,0,42.56,34.50
392.56,running,171.6250,172.74,0.468,1,42.50,35.14
393.55,running,171.2500,172.38,0.475,1,42.50,34.93
394.56,running,170.9375,172.01,0.461,0,42.56,34.50
395.56,running,170.5000,171.65,0.475,0,42.56,34.08
396.57,running,170.1875,171.29,0.451,1,42.56,34.29
397.56,running,169.8750,170.93,0.449,1,42.56,34.71
398.56,running,169.6250,170.56,0.397,0,42.63,34.08
399.55,running,169.1875,170.20,0.437,0,42.56,34.07
400.56,running,168.8750,169.84,0.428,0,42.56,34.51
401.61,running,168.6875,169.46,0.355,1,42.56,34.29
402.59,running,168.4375,169.11,0.324,0,42.63,34.50
403.60,running,168.2500,168.74,0.275,0,42.63,33.65
404.56,running,167.8750,168.39,0.308,0,42.56,33.65
405.56,running,167.7500,168.03,0.235,1,42.63,34.08
406.55,running,167.5625,167.67,0.198,0,42.63,34.07
407.57,running,167.4375,167.30,0.108,0,42.63,34.29
408.55,running,167.2500,166.94,0.074,0,42.56,34.29
409.57,running,167.0000,166.57,0.053,0,42.63,34.51
410.55,running,166.8125,166.22,0.028,0,42.63,34.50
411.55,running,166.6875,165.86,0.000,0,42.63,34.50
412.56,running,166.4375,165.49,0.000,0,42.56,34.07
413.57,running,166.2500,165.12,0.000,0,42.56,34.50
414.56,running,166.1250,164.77,0.000,0,42.63,34.07
415.58,running,165.8750,164.40,0.000,0,42.63,34.07
416.57,running,165.6250,164.04,0.000,0,42.56,34.29
417.56,running,165.5000,163.68,0.000,0,42.63,34.71
418.56,running,165.3125,163.32,0.000,0,42.56,34.50
419.56,running,165.1250,162.95,0.000,0,42.63,34.50
420.55,running,164.9375,162.60,0.000,0,42.56,34.50
421.56,running,164.6875,162.24,0.000,0,42.56,34.07
422.56,running,164.4375,161.93,0.000,0,42.56,33.86
423.57,running,164.3125,161.61,0.000,0,42.56,34.07
424.61,running,164.1250,161.29,0.000,0,42.63,34.50
425.56,running,163.8750,161.00,0.000,0,42.63,34.93
426.56,running,163.6250,160.69,0.000,0,42.56,34.29
427.56,running,163.5000,160.38,0.000,0,42.56,33.23
428.56,running,163.1875,160.07,0.000,0,42.63,34.50
429.56,running,162.9375,159.75,0.000,0,42.56,34.72
430.56,running,162.6875,159.44,0.000,0,42.56,34.50
431.56,running,162.5000,159.13,0.000,0,42.56,33.86
432.55,running,162.2500,158.83,0.000,0,42.56,33.87
433.55,running,162.0000,158.52,0.000,0,42.56,34.50
434.56,running,161.8125,158.20,0.000,0,42.56,33.86
435.57,running,161.5000,157.89,0.000,0,42.50,34.29
436.55,running,161.3125,157.58,0.000,0,42.50,34.29
437.55,running,161.1250,157.27,0.000,0,42.56,34.29
