# from run-0018-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
188.67,running,185.5000,183.91,1.000,0,29.94,33.23
189.66,running,186.1875,184.66,1.000,1,30.06,33.44
190.64,running,186.4375,185.40,1.000,1,30.13,33.65
191.68,running,187.1875,186.18,1.000,1,30.19,33.65
192.64,running,187.8125,186.90,1.000,1,30.25,32.79
193.64,running,188.5000,187.66,1.000,1,30.31,33.01
194.66,running,189.1250,188.43,1.000,1,30.31,33.44
195.64,running,189.9375,189.17,0.998,1,30.44,33.44
196.65,running,190.6875,189.92,0.954,1,30.44,33.44
197.65,running,191.3750,190.68,0.973,1,30.50,33.87
198.64,running,192.3750,191.43,0.889,1,30.56,33.22
199.64,running,193.1875,192.18,0.857,1,30.63,33.65
200.65,running,193.9375,192.94,0.825,1,30.63,33.22
201.65,running,194.8125,193.69,0.841,1,30.75,33.22
202.64,running,195.6250,194.44,0.837,1,30.75,32.79
203.65,running,196.4375,195.21,0.871,1,30.88,33.65
204.67,running,197.6875,195.98,0.645,0,30.88,33.22
205.64,running,198.3125,196.71,0.840,1,30.94,33.44
206.65,running,198.8125,197.47,0.988,1,31.00,33.66
207.66,running,199.3125,198.23,1.000,1,31.00,33.65
208.65,running,199.9375,198.98,1.000,1,31.06,33.22
209.65,running,200.5000,199.73,1.000,1,31.13,33.66
210.65,running,201.3750,200.48,1.000,1,31.19,33.44
211.65,running,202.1250,201.24,1.000,1,31.25,33.86
212.71,running,202.8125,202.04,0.992,1,31.31,33.87
213.68,running,203.6250,202.77,0.898,1,31.38,33.66
214.70,running,204.3750,203.47,0.826,1,31.50,33.23
215.67,running,205.1875,204.11,0.761,1,31.50,33.23
216.65,running,206.1875,204.76,0.636,1,31.56,33.23
217.65,running,206.9375,205.42,0.619,1,31.56,33.66
218.64,running,207.8750,206.07,0.535,1,31.63,33.23
219.64,running,208.7500,206.73,0.567,1,31.75,33.44
220.64,running,209.7500,207.39,0.414,1,31.81,33.66
221.64,running,210.3750,208.05,0.602,0,31.81,33.44
222.65,running,210.8750,208.71,0.851,1,31.88,33.87
223.65,running,211.4375,209.37,0.992,1,31.94,33.44
224.64,running,212.0625,210.03,1.000,0,32.06,33.44
225.64,running,212.4375,210.69,1.000,0,32.00,33.22
226.64,running,212.7500,211.35,1.000,1,32.13,33.65
227.64,running,213.1250,212.01,1.000,1,32.19,33.86
228.64,running,213.4375,212.67,1.000,1,32.25,33.44
229.65,running,214.0000,213.33,1.000,1,32.38,33.86
230.65,running,214.3750,213.99,1.000,1,32.44,33.65
231.64,running,215.2500,214.64,1.000,1,32.44,33.65
232.65,running,215.8750,215.31,1.000,1,32.56,34.08
233.64,running,216.4375,215.96,1.000,1,32.56,33.65
234.66,running,217.0625,216.64,1.000,1,32.63,33.66
235.68,running,217.7500,217.31,1.000,1,32.69,33.65
236.70,running,218.3750,217.98,1.000,1,32.75,33.23
237.72,running,219.0000,218.63,1.000,1,32.81,33.86
238.64,running,219.8750,219.16,0.973,1,32.88,33.44
239.65,running,220.5625,219.74,0.948,1,33.00,33.65
240.64,running,221.2500,220.31,0.876,1,33.00,34.08
241.65,running,222.0000,220.89,0.855,1,33.13,33.87
242.65,running,222.5625,221.46,0.890,1,33.13,33.22
243.65,running,223.2500,222.04,0.949,1,33.19,33.65
244.65,running,224.0625,222.61,0.879,1,33.31,34.08
245.64,running,224.8750,223.18,0.764,1,33.31,33.65
246.64,running,225.5625,223.76,0.720,1,33.38,33.87
247.64,running,226.3125,224.33,0.695,1,33.50,33.22
248.66,running,227.1250,224.92,0.598,1,33.56,34.08
249.65,running,227.8125,225.48,0.631,1,33.63,33.66
250.65,running,228.3125,226.06,0.752,0,33.63,33.87
251.64,running,228.7500,226.63,1.000,1,33.75,33.44
252.65,running,229.0000,227.21,1.000,1,33.75,34.50
253.66,running,229.4375,227.78,1.000,1,33.88,33.44
254.65,running,229.8125,228.35,1.000,1,33.88,33.87
255.66,running,230.4375,228.93,1.000,1,34.00,33.43
256.65,running,230.8750,229.51,1.000,1,34.00,33.22
257.67,running,231.5000,230.09,1.000,1,34.13,33.45
258.69,running,232.3125,230.68,0.903,1,34.25,33.65
259.72,running,232.9375,231.27,0.858,1,34.31,33.44
260.64,running,233.4375,231.79,0.891,1,34.31,33.65
261.64,running,234.0625,232.37,0.958,1,34.44,33.44
262.67,running,234.6875,232.96,0.946,1,34.50,33.22
263.64,running,235.3125,233.52,0.875,1,34.56,34.08
264.64,running,235.8750,234.09,0.873,1,34.63,33.65
265.65,running,236.5625,234.67,0.826,1,34.69,33.44
266.65,running,237.0625,235.25,0.913,1,34.69,34.08
267.65,running,237.7500,235.82,0.828,1,34.81,33.22
268.65,running,238.3125,236.38,0.785,1,34.88,33.65
269.65,running,239.0000,236.89,0.680,1,34.94,34.08
270.64,running,239.5000,237.40,0.722,1,35.00,33.87
271.64,running,240.1875,237.91,0.682,1,35.06,34.08
272.65,running,240.8125,238.43,0.732,1,35.13,33.87
273.65,running,241.3750,238.94,0.711,1,35.19,33.45
274.64,running,242.0000,239.45,0.669,1,35.31,33.44
275.65,running,242.7500,239.97,0.648,0,35.38,33.23
276.64,running,242.9375,240.47,0.844,1,35.38,34.08
277.65,running,243.3125,240.99,1.000,1,35.50,33.66
278.67,running,243.6250,241.51,1.000,1,35.56,33.87
279.64,running,243.9375,242.01,0.426,0,35.63,33.66
280.65,running,244.1875,242.52,0.404,1,35.69,33.44
281.64,running,244.3125,243.03,0.373,1,35.75,33.66
282.67,running,244.5000,243.56,0.000,0,35.81,34.08
283.67,running,244.5000,244.07,0.000,0,35.88,34.29
284.72,running,244.3125,244.61,0.000,0,35.94,33.87
285.65,running,244.0625,244.87,0.000,0,36.00,33.86
286.65,running,243.6875,244.10,0.000,0,36.06,33.86
287.64,running,243.1250,243.34,0.000,0,36.13,33.86
288.64,running,242.6250,242.57,0.000,0,36.25,33.87
289.64,running,242.0625,241.80,0.000,0,36.38,33.87
290.64,running,241.4375,241.03,0.000,0,36.44,33.87
