# duty is the COMMANDED duty, which the run log does not carry;
# it is the input signal the plant identification needs.
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
198.04,running,201.1875,202.91,1.000,1,33.13,34.07
199.01,running,201.6875,203.56,1.000,1,33.13,34.50
200.01,running,202.3125,204.22,1.000,1,33.13,34.50
201.01,running,202.9375,204.88,1.000,1,33.19,34.07
202.00,running,203.6250,205.54,1.000,1,33.25,34.29
203.00,running,204.5000,206.20,1.000,1,33.31,34.08
204.02,running,205.1875,206.86,1.000,1,33.38,34.29
205.03,running,206.0000,207.53,1.000,1,33.44,34.08
206.05,running,207.1250,208.21,1.000,1,33.50,33.86
207.07,running,207.8125,208.88,1.000,1,33.50,33.43
208.03,running,208.6250,209.51,1.000,1,33.56,34.07
209.05,running,209.4375,210.18,1.000,1,33.63,34.07
210.01,running,210.2500,210.82,1.000,1,33.69,34.29
211.01,running,211.0000,211.48,1.000,1,33.75,34.29
212.01,running,211.8125,212.14,0.980,1,33.81,34.50
213.01,running,212.8125,212.80,0.911,1,33.88,34.28
214.01,running,213.6250,213.46,0.843,1,33.94,34.07
215.01,running,214.3750,214.12,0.866,1,33.94,34.29
216.02,running,215.1250,214.78,0.848,1,34.00,34.29
217.02,running,215.9375,215.44,0.828,1,34.06,34.07
218.01,running,216.9375,216.09,0.711,0,34.13,34.07
219.01,running,217.5000,216.75,0.765,1,34.13,34.07
220.02,running,218.0000,217.42,0.892,1,34.25,34.28
221.00,running,218.5000,218.07,0.974,1,34.25,34.93
222.02,running,219.3750,218.71,0.807,0,34.31,34.08
223.04,running,219.8750,219.29,0.833,1,34.38,34.29
224.00,running,220.1250,219.85,0.941,1,34.38,34.50
225.01,running,220.6250,220.42,1.000,1,34.50,34.50
226.00,running,221.1875,221.00,1.000,1,34.56,34.07
227.02,running,221.6875,221.58,0.974,1,34.56,34.50
228.01,running,222.5000,222.15,0.893,1,34.69,34.08
229.00,running,223.0625,222.72,0.895,1,34.69,34.28
230.00,running,223.6875,223.29,0.862,1,34.75,34.50
231.00,running,224.3750,223.87,0.859,1,34.81,33.87
232.01,running,225.0625,224.44,0.818,1,34.88,34.50
233.00,running,225.7500,225.01,0.790,1,34.94,34.29
234.01,running,226.6250,225.59,0.688,1,35.00,34.29
235.01,running,227.3750,226.17,0.659,1,35.13,34.29
236.04,running,228.2500,226.76,0.551,1,35.19,34.08
237.08,running,229.0625,227.35,0.491,1,35.19,34.51
238.08,running,229.8125,227.93,0.451,0,35.31,34.07
239.00,running,230.4375,228.46,0.453,0,35.38,34.29
240.01,running,230.6875,229.04,0.612,1,35.44,34.50
241.00,running,231.0000,229.61,0.737,1,35.50,34.71
242.01,running,231.1875,230.19,0.888,1,35.50,34.07
243.00,running,231.5625,230.76,0.918,0,35.56,34.50
244.01,running,231.7500,231.34,1.000,1,35.63,34.29
245.01,running,231.8750,231.91,1.000,1,35.75,34.50
246.01,running,232.0000,232.48,1.000,1,35.81,34.29
247.01,running,232.1250,233.06,1.000,1,35.81,34.07
248.00,running,232.4375,233.63,1.000,1,35.88,34.29
249.01,running,233.0000,234.21,1.000,1,36.00,34.50
250.02,running,233.3750,234.78,1.000,1,36.06,34.50
251.01,running,234.0625,235.35,1.000,1,36.13,33.64
252.01,running,234.6250,235.93,1.000,1,36.19,34.29
253.01,running,235.1875,236.48,1.000,1,36.19,34.07
254.04,running,235.8125,237.01,1.000,1,36.25,34.29
255.03,running,236.4375,237.51,1.000,1,36.38,34.29
256.06,running,237.0000,238.04,1.000,1,36.44,34.29
257.01,running,237.6250,238.53,1.000,1,36.50,34.29
258.02,running,238.2500,239.05,1.000,1,36.56,34.08
259.00,running,239.0625,239.55,1.000,1,36.63,34.50
260.04,running,239.6875,240.08,1.000,1,36.69,34.07
261.00,running,240.3125,240.57,1.000,1,36.75,34.08
262.01,running,240.9375,241.09,1.000,1,36.81,34.29
263.01,running,241.5625,241.60,1.000,1,36.88,34.29
264.00,running,242.2500,242.11,0.952,1,36.94,34.71
265.01,running,243.0000,242.62,0.877,1,37.13,34.29
266.01,running,243.8750,243.13,0.751,1,37.13,34.28
267.01,running,244.5000,243.65,0.000,1,37.19,34.93
268.01,running,245.3125,244.16,0.000,1,37.25,34.07
269.00,running,246.0000,244.66,0.000,0,37.38,33.86
270.02,running,246.3750,244.72,0.000,0,37.38,34.07
271.04,running,246.6250,243.94,0.000,0,37.44,34.07
272.03,running,246.6875,243.17,0.000,0,37.56,34.07
273.01,running,246.3750,242.41,0.000,0,37.63,34.50
274.02,running,246.1875,241.64,0.000,0,37.75,34.50
275.02,running,245.7500,240.87,0.000,0,37.75,34.72
276.02,running,245.3750,240.10,0.000,0,37.88,34.71
277.01,running,244.9375,239.33,0.000,0,37.94,33.85
278.02,running,244.3125,238.56,0.000,0,37.94,34.50
279.02,running,243.6875,237.79,0.000,0,38.06,34.28
280.05,running,243.0000,236.99,0.000,0,38.06,34.50
281.07,running,242.3125,236.20,0.000,0,38.19,34.07
282.05,running,241.5625,235.46,0.000,0,38.31,33.65
283.00,running,241.1875,234.72,0.000,0,38.31,34.71
284.01,running,240.1875,233.94,0.000,0,38.44,34.29
285.05,running,239.5625,233.14,0.000,0,38.50,34.29
286.00,running,238.8750,232.41,0.000,0,38.56,34.50
287.01,running,238.0000,231.63,0.000,0,38.63,34.29
288.01,running,237.2500,230.86,0.000,0,38.69,34.29
289.01,running,236.5625,230.09,0.000,0,38.75,34.07
290.02,running,235.8750,229.31,0.000,0,38.88,34.28
291.01,running,235.2500,228.55,0.000,0,38.94,34.08
292.02,running,234.5000,227.77,0.000,0,39.00,34.29
293.02,running,233.6250,227.00,0.000,0,39.13,34.07
294.00,running,232.9375,226.24,0.000,0,39.19,34.29
295.03,running,232.2500,225.46,0.000,0,39.25,34.50
296.01,running,231.5000,224.76,0.000,0,39.31,34.29
297.01,running,230.8750,224.10,0.000,0,39.44,33.86
298.01,running,229.8125,223.43,0.000,0,39.44,34.50
299.01,running,229.2500,222.77,0.000,0,39.56,34.07
300.01,running,228.5000,222.10,0.000,0,39.56,34.08
301.01,running,227.4375,221.43,0.000,0,39.69,34.07
302.01,running,226.7500,220.77,0.000,0,39.75,34.28
303.03,running,226.0625,220.08,0.000,0,39.81,34.50
304.01,running,225.3750,219.43,0.000,0,39.88,34.50
305.02,running,224.6875,218.76,0.000,0,39.94,34.29
306.04,running,224.0625,218.08,0.000,0,40.06,33.86
307.10,running,223.1875,217.37,0.000,0,40.06,34.08
308.01,running,222.5000,216.76,0.000,0,40.19,34.08
309.00,running,221.8750,216.10,0.000,0,40.25,34.50
310.01,running,221.2500,215.43,0.000,0,40.31,34.07
311.01,running,220.5625,214.77,0.000,0,40.38,33.64
312.01,running,219.7500,214.10,0.000,0,40.44,34.08
313.01,running,219.1875,213.43,0.000,0,40.56,34.07
314.00,running,218.5000,212.77,0.000,0,40.56,34.07
315.01,running,217.8750,212.10,0.000,0,40.63,34.29
316.00,running,217.3125,211.52,0.000,0,40.75,35.14
317.01,running,216.6875,210.94,0.000,0,40.81,34.28
318.01,running,215.8750,210.37,0.000,0,40.88,34.29
319.01,running,215.0625,209.80,0.000,0,40.94,34.28
320.01,running,214.5000,209.23,0.000,0,41.00,34.28
321.01,running,213.6875,208.65,0.000,0,41.06,34.71
322.01,running,213.0625,208.08,0.000,0,41.13,34.29
323.01,running,212.5625,207.51,0.000,0,41.25,33.64
324.01,running,212.0000,206.94,0.000,0,41.31,34.07
325.01,running,211.3750,206.37,0.000,0,41.31,34.29
326.00,running,210.6250,205.80,0.000,0,41.38,34.29
327.02,running,210.1250,205.21,0.000,0,41.50,33.86
328.01,running,209.5625,204.65,0.000,0,41.56,34.29
329.02,running,209.0000,204.07,0.000,0,41.63,34.29
330.01,running,208.5000,203.51,0.000,0,41.69,34.07
331.02,running,207.8125,202.92,0.000,0,41.81,34.50
332.03,running,207.1875,202.35,0.000,0,41.81,34.71
333.02,running,206.7500,201.78,0.000,0,41.94,34.49
334.03,running,206.1250,201.20,0.000,0,41.94,34.50
335.01,running,205.6250,200.64,0.000,0,42.00,34.71
336.01,running,204.9375,200.07,0.000,0,42.13,34.50
337.01,running,204.4375,199.53,0.000,0,42.19,34.93
338.01,running,203.7500,199.03,0.000,0,42.19,34.50
339.04,running,203.0000,198.53,0.000,0,42.25,34.08
340.03,running,202.5000,198.04,0.000,0,42.31,34.29
341.04,running,202.0000,197.54,0.000,0,42.38,34.50
342.01,running,201.5625,197.07,0.000,0,42.50,34.93
343.01,running,201.0000,196.57,0.000,0,42.50,34.50
344.01,running,200.5000,196.08,0.000,0,42.56,34.92
345.01,running,199.9375,195.58,0.000,0,42.63,34.50
346.01,running,199.3750,195.09,0.000,0,42.69,34.50
347.00,running,199.0000,194.60,0.000,0,42.81,34.50
348.02,running,198.5000,194.10,0.000,0,42.81,34.29
349.00,running,198.0000,193.62,0.000,0,42.88,34.28
350.00,running,197.3125,193.13,0.000,0,42.94,33.86
351.00,running,196.8750,192.63,0.000,0,43.00,34.71
352.01,running,196.5000,192.14,0.000,0,43.13,34.50
353.01,running,195.8750,191.64,0.000,0,43.13,34.28
354.01,running,195.4375,191.15,0.000,0,43.19,34.07
355.01,running,194.9375,190.66,0.000,0,43.31,34.50
356.02,running,194.4375,190.16,0.000,0,43.31,34.07
357.00,running,193.9375,189.68,0.000,0,43.38,34.07
358.01,running,193.2500,189.18,0.000,0,43.50,34.29
359.01,running,192.8125,188.69,0.000,0,43.50,34.50
360.00,running,192.4375,188.20,0.000,0,43.63,34.71
361.01,running,191.8750,187.71,0.000,0,43.63,34.50
362.01,running,191.4375,187.21,0.000,0,43.69,34.08
