# from run-0021-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
402.93,running,185.7500,184.89,0.000,0,40.88,32.79
403.92,running,185.1875,184.48,0.000,0,40.88,32.37
404.91,running,184.8125,184.06,0.000,0,40.94,32.37
405.91,running,184.3125,183.64,0.000,0,40.94,32.80
406.90,running,183.8750,183.23,0.000,0,40.94,32.37
407.92,running,183.2500,182.81,0.036,0,41.00,32.79
408.91,running,182.7500,182.39,0.056,0,40.94,32.79
409.92,running,182.3750,181.97,0.000,0,41.00,32.79
410.90,running,181.9375,181.56,0.000,0,41.06,32.58
411.91,running,181.5000,181.13,0.010,0,41.06,32.80
412.91,running,181.0000,180.71,0.010,0,41.06,32.37
413.91,running,180.6250,180.30,0.006,0,41.13,32.37
414.93,running,180.1875,179.87,0.023,0,41.13,32.37
415.91,running,179.8125,179.46,0.000,0,41.19,32.15
416.92,running,179.3125,179.04,0.000,0,41.19,32.58
417.91,running,178.9375,178.62,0.000,0,41.25,32.15
418.93,running,178.5000,178.20,0.000,0,41.25,32.36
419.91,running,178.0000,177.78,0.007,0,41.25,32.16
420.94,running,177.6250,177.35,0.000,0,41.25,32.80
421.96,running,177.2500,176.93,0.000,0,41.31,32.36
422.93,running,176.7500,176.52,0.000,0,41.31,32.37
423.91,running,176.2500,176.11,0.024,0,41.31,32.36
424.91,running,175.9375,175.69,0.061,0,41.31,32.80
425.91,running,175.4375,175.27,0.099,0,41.38,32.79
426.92,running,174.8750,174.85,0.184,0,41.38,32.36
427.92,running,174.5000,174.48,0.185,0,41.38,32.58
428.91,running,174.0625,174.12,0.137,0,41.38,32.58
429.91,running,173.6875,173.76,0.013,0,41.44,32.58
430.90,running,173.2500,173.40,0.079,0,41.44,32.37
431.92,running,172.7500,173.03,0.160,0,41.44,32.79
432.92,running,172.3750,172.67,0.153,0,41.44,32.79
433.91,running,171.9375,172.31,0.106,0,41.44,32.58
434.91,running,171.5625,171.95,0.135,0,41.44,32.80
435.91,running,171.1250,171.58,0.189,0,41.44,32.58
436.91,running,170.7500,171.22,0.118,0,41.50,32.58
437.91,running,170.3750,170.86,0.119,0,41.50,33.01
438.91,running,170.0000,170.50,0.097,0,41.50,32.80
439.92,running,169.6250,170.13,0.108,0,41.50,32.80
440.91,running,169.2500,169.77,0.121,0,41.56,32.59
441.91,running,168.8750,169.41,0.102,0,41.63,32.58
