import gc; gc.collect()
>>> import heat_step_test as hst
>>> hst.main(hst.IDENTIFY_60_TO_240, confirm=hst.CONFIRM)
# heat step test, 41 steps, 7500 s planned
# t,state,temp_c,target_c,duty,relay,cold_c,cpu_c
# step climb to 60C: duty 1.000, ceiling 36 C, 600 s
2976.60,steptest,211.2500,,0.283,0,56.81,33.65
2976.85,steptest,211.2500,,0.283,0,56.81,33.00
2977.10,steptest,211.1875,,0.283,0,56.81,33.01
2977.35,steptest,211.1875,,0.283,0,56.81,33.22
2977.60,steptest,211.1875,,0.283,0,56.81,33.00
2977.85,steptest,211.1250,,0.283,0,56.81,33.43
2978.10,steptest,211.0000,,0.283,0,56.81,33.43
2978.35,steptest,211.0000,,0.283,1,56.81,33.01
2978.60,steptest,210.9375,,0.283,1,56.81,32.79
2978.85,steptest,210.9375,,0.283,1,56.81,33.65
2979.10,steptest,211.0000,,0.283,1,56.88,32.79
2979.35,steptest,211.0000,,0.283,1,56.88,33.22
2979.60,steptest,210.9375,,0.283,0,56.88,33.44
2979.85,steptest,210.9375,,0.283,0,56.88,33.00
2980.10,steptest,210.8750,,0.283,0,56.88,33.65
2980.35,steptest,210.8750,,0.283,0,56.88,33.43
2980.60,steptest,210.8125,,0.283,0,56.88,33.43
2980.85,steptest,210.8750,,0.283,0,56.94,33.65
2981.10,steptest,210.8125,,0.283,0,56.88,33.65
2981.35,steptest,210.8125,,0.283,0,56.94,33.01
2981.60,steptest,210.8125,,0.283,0,56.94,33.00
2981.85,steptest,210.7500,,0.283,0,56.94,33.22
2982.10,steptest,210.6875,,0.283,0,56.94,33.43
2982.35,steptest,210.6875,,0.283,1,56.94,33.43
2982.60,steptest,210.6250,,0.283,1,56.94,33.22
2982.85,steptest,210.6250,,0.283,1,56.94,33.43
2983.10,steptest,210.6250,,0.283,1,56.94,33.22
2983.35,steptest,210.6250,,0.283,1,57.00,32.58
2983.60,steptest,210.6250,,0.283,0,57.00,33.22
2983.85,steptest,210.5625,,0.283,0,57.00,32.79
2984.10,steptest,210.5000,,0.283,0,57.00,32.36
2984.35,steptest,210.5000,,0.283,0,57.00,33.00
2984.60,steptest,210.5625,,0.283,0,57.00,33.65
2984.85,steptest,210.3750,,0.283,0,56.94,33.65
2985.10,steptest,210.4375,,0.283,0,57.00,33.86
2985.35,steptest,210.4375,,0.283,0,57.00,33.65
2985.60,steptest,210.4375,,0.283,0,57.00,33.22
2985.85,steptest,210.3750,,0.283,0,57.00,33.86
2986.10,steptest,210.3125,,0.283,0,57.00,33.64
2986.35,steptest,210.3125,,0.283,1,57.00,33.00
2986.60,steptest,210.2500,,0.283,1,57.00,33.01
2986.85,steptest,210.2500,,0.283,1,57.00,32.79
2987.10,steptest,210.1250,,0.283,1,57.00,33.00
2987.35,steptest,210.1250,,0.283,1,57.06,33.22
2987.60,steptest,210.1875,,0.283,0,57.06,33.22
2987.85,steptest,210.1875,,0.283,0,57.06,33.65
2988.10,steptest,210.1250,,0.283,0,57.06,33.00
2988.35,steptest,210.1250,,0.283,0,57.06,32.79
2988.60,steptest,210.1250,,0.283,0,57.06,32.79
2988.85,steptest,210.0625,,0.283,0,57.06,33.44
2989.10,steptest,210.0625,,0.283,0,57.06,33.22
2989.35,steptest,210.0625,,0.283,0,57.06,33.43
2989.60,steptest,210.0000,,0.283,0,57.06,33.22
2989.85,steptest,210.0000,,0.283,0,57.13,33.22
2990.10,steptest,209.9375,,0.283,0,57.06,33.64
2990.35,steptest,209.9375,,0.283,1,57.06,32.79
2990.60,steptest,209.9375,,0.283,1,57.13,33.01
2990.85,steptest,209.8750,,0.283,1,57.13,33.22
2991.10,steptest,209.8125,,0.283,1,57.13,33.65
2991.35,steptest,209.8125,,0.283,1,57.13,33.65
2991.60,steptest,209.8125,,0.283,0,57.13,33.22
2991.85,steptest,209.7500,,0.283,0,57.13,33.65
2992.10,steptest,209.7500,,0.283,0,57.13,33.44
2992.35,steptest,209.7500,,0.283,0,57.13,33.01
2992.60,steptest,209.8125,,0.283,0,57.19,33.43
2992.85,steptest,209.8125,,0.283,0,57.19,33.01
2993.10,steptest,209.6875,,0.283,0,57.13,33.44
2993.35,steptest,209.6875,,0.283,0,57.13,33.43
2993.60,steptest,209.6250,,0.283,0,57.13,33.01
2993.85,steptest,209.6250,,0.283,0,57.19,33.65
2994.10,steptest,209.5000,,0.283,0,57.13,33.43
2994.35,steptest,209.5000,,0.283,1,57.13,33.22
2994.60,steptest,209.5625,,0.283,1,57.19,33.44
2994.85,steptest,209.5625,,0.283,1,57.19,33.65
2995.10,steptest,209.5000,,0.283,1,57.19,33.22
2995.35,steptest,209.5000,,0.283,1,57.19,33.22
2995.60,steptest,209.5000,,0.283,0,57.19,33.65
2995.85,steptest,209.5000,,0.283,0,57.25,33.22
2996.10,steptest,209.3750,,0.283,0,57.19,33.44
2996.35,steptest,209.3750,,0.283,0,57.19,33.43
2996.60,steptest,209.4375,,0.283,0,57.25,33.64
2996.85,steptest,209.3750,,0.283,0,57.19,33.22
2997.10,steptest,209.3125,,0.283,0,57.19,33.43
2997.35,steptest,209.3125,,0.283,0,57.19,33.22
2997.60,steptest,209.3750,,0.283,0,57.25,33.44
2997.85,steptest,209.2500,,0.283,0,57.19,33.22
2998.10,steptest,209.1875,,0.283,0,57.25,33.86
2998.35,steptest,209.1875,,0.283,1,57.25,33.44
2998.60,steptest,209.1875,,0.283,1,57.25,33.22
2998.85,steptest,209.1875,,0.283,1,57.25,33.86
2999.10,steptest,209.2500,,0.283,1,57.31,33.01
2999.35,steptest,209.2500,,0.283,1,57.31,33.43
# step 195C up 3: duty 0.583, ceiling 215 C, 60 s
2999.60,steptest,209.1250,,0.583,0,57.25,33.43
2999.85,steptest,209.1875,,0.583,0,57.31,33.00
3000.10,steptest,209.1250,,0.583,0,57.31,33.43
3000.35,steptest,209.1250,,0.583,0,57.31,33.65
3000.60,steptest,209.0000,,0.583,0,57.25,33.43
3000.85,steptest,209.0625,,0.583,0,57.31,33.21
3001.10,steptest,208.9375,,0.583,0,57.25,33.22
3001.35,steptest,208.9375,,0.583,0,57.25,32.79
3001.60,steptest,209.0000,,0.583,0,57.31,33.86
3001.85,steptest,209.0000,,0.583,0,57.31,33.43
3002.10,steptest,209.0000,,0.583,0,57.38,33.01
3002.35,steptest,209.0000,,0.583,1,57.38,32.79
3002.60,steptest,208.8750,,0.583,1,57.31,33.00
3002.85,steptest,208.8750,,0.583,1,57.38,33.65
3003.10,steptest,208.8750,,0.583,1,57.38,34.29
3003.35,steptest,208.8750,,0.583,1,57.38,32.79
3003.60,steptest,208.8125,,0.583,1,57.38,33.22
3003.85,steptest,208.8125,,0.583,1,57.38,33.43
3004.10,steptest,208.8125,,0.583,1,57.38,33.22
3004.35,steptest,208.8125,,0.583,1,57.38,33.43
3004.60,steptest,208.8750,,0.583,1,57.44,33.43
3004.85,steptest,208.8125,,0.583,0,57.38,33.22
3005.10,steptest,208.9375,,0.583,0,57.44,33.22
3005.35,steptest,208.9375,,0.583,0,57.44,33.00
3005.60,steptest,208.9375,,0.583,0,57.44,33.00
3005.85,steptest,209.0000,,0.583,0,57.44,33.22
3006.10,steptest,209.0000,,0.583,0,57.44,33.44
3006.35,steptest,209.0000,,0.583,1,57.44,33.43
3006.60,steptest,209.0000,,0.583,1,57.44,32.58
3006.85,steptest,209.0000,,0.583,1,57.44,33.64
3007.10,steptest,209.0625,,0.583,1,57.50,33.86
3007.35,steptest,209.0625,,0.583,1,57.50,33.01
3007.60,steptest,209.0625,,0.583,1,57.50,33.00
3007.85,steptest,209.0000,,0.583,1,57.44,33.43
3008.10,steptest,209.1250,,0.583,1,57.50,33.65
3008.35,steptest,209.1250,,0.583,1,57.50,33.43
3008.60,steptest,209.1875,,0.583,1,57.50,33.44
3008.85,steptest,209.2500,,0.583,0,57.50,33.21
3009.10,steptest,209.3750,,0.583,0,57.56,33.22
3009.35,steptest,209.3750,,0.583,0,57.56,33.43
3009.60,steptest,209.3750,,0.583,0,57.50,33.22
3009.85,steptest,209.5000,,0.583,0,57.56,33.22
3010.10,steptest,209.5000,,0.583,0,57.50,33.43
3010.35,steptest,209.5000,,0.583,1,57.50,33.43
3010.60,steptest,209.5000,,0.583,1,57.50,33.22
3010.85,steptest,209.5000,,0.583,1,57.50,33.65
3011.10,steptest,209.6250,,0.583,1,57.56,33.22
3011.35,steptest,209.6250,,0.583,1,57.56,33.43
3011.60,steptest,209.6875,,0.583,1,57.56,33.64
3011.85,steptest,209.7500,,0.583,1,57.56,33.44
3012.10,steptest,209.8125,,0.583,1,57.56,33.22
3012.35,steptest,209.8125,,0.583,1,57.56,33.65
3012.60,steptest,209.8750,,0.583,1,57.56,33.22
3012.85,steptest,210.0000,,0.583,0,57.56,33.22
3013.10,steptest,210.1250,,0.583,0,57.56,33.43
3013.35,steptest,210.1250,,0.583,0,57.56,33.22
3013.60,steptest,210.2500,,0.583,0,57.63,33.43
3013.85,steptest,210.3125,,0.583,0,57.63,33.43
3014.10,steptest,210.3750,,0.583,0,57.63,33.64
3014.35,steptest,210.3750,,0.583,1,57.63,33.43
3014.60,steptest,210.5000,,0.583,1,57.63,33.43
3014.85,steptest,210.5000,,0.583,1,57.63,33.22
3015.10,steptest,210.5625,,0.583,1,57.63,33.43
3015.35,steptest,210.5625,,0.583,1,57.63,33.65
3015.60,steptest,210.7500,,0.583,1,57.69,33.43
3015.85,steptest,210.7500,,0.583,1,57.63,33.22
3016.10,steptest,210.8750,,0.583,1,57.63,33.65
3016.35,steptest,210.8750,,0.583,1,57.63,32.79
3016.60,steptest,211.0625,,0.583,1,57.69,32.79
3016.85,steptest,211.1250,,0.583,0,57.69,33.65
3017.10,steptest,211.1875,,0.583,0,57.63,33.65
3017.35,steptest,211.1875,,0.583,0,57.63,32.79
3017.60,steptest,211.3125,,0.583,0,57.69,33.86
3017.85,steptest,211.4375,,0.583,0,57.63,33.86
3018.10,steptest,211.5000,,0.583,0,57.69,33.01
3018.35,steptest,211.5000,,0.583,1,57.69,33.22
3018.60,steptest,211.6250,,0.583,1,57.69,33.22
3018.85,steptest,211.6250,,0.583,1,57.75,33.01
3019.10,steptest,211.8125,,0.583,1,57.69,33.00
3019.35,steptest,211.8125,,0.583,1,57.69,33.22
3019.60,steptest,211.8750,,0.583,1,57.69,33.65
3019.85,steptest,212.0000,,0.583,1,57.75,33.22
3020.10,steptest,212.0625,,0.583,1,57.69,33.65
3020.35,steptest,212.0625,,0.583,1,57.69,33.00
3020.60,steptest,212.2500,,0.583,1,57.75,33.43
3020.85,steptest,212.3750,,0.583,0,57.69,33.00
3021.10,steptest,212.4375,,0.583,0,57.69,33.22
3021.35,steptest,212.4375,,0.583,0,57.69,33.44
3021.60,steptest,212.6250,,0.583,0,57.69,32.80
3021.85,steptest,212.8125,,0.583,0,57.75,33.65
3022.10,steptest,212.9375,,0.583,0,57.81,33.64
3022.35,steptest,212.9375,,0.583,1,57.81,33.65
3022.60,steptest,212.9375,,0.583,1,57.75,32.79
3022.85,steptest,213.0000,,0.583,1,57.81,33.22
3023.10,steptest,213.1875,,0.583,1,57.75,33.65
3023.35,steptest,213.1875,,0.583,1,57.75,33.65
3023.60,steptest,213.2500,,0.583,1,57.75,33.44
3023.85,steptest,213.5000,,0.583,1,57.81,33.86
3024.10,steptest,213.4375,,0.583,1,57.75,33.43
3024.35,steptest,213.4375,,0.583,1,57.75,33.65
3024.60,steptest,213.6250,,0.583,1,57.81,33.22
3024.85,steptest,213.8750,,0.583,0,57.81,33.65
3025.10,steptest,214.0000,,0.583,0,57.88,33.43
3025.35,steptest,214.0000,,0.583,0,57.88,33.01
3025.60,steptest,214.1250,,0.583,0,57.81,33.65
3025.85,steptest,214.1875,,0.583,0,57.81,33.43
3026.10,steptest,214.3750,,0.583,0,57.81,33.00
3026.35,steptest,214.3750,,0.583,1,57.81,33.44
3026.60,steptest,214.3750,,0.583,1,57.81,33.43
3026.85,steptest,214.4375,,0.583,1,57.81,33.01
3027.10,steptest,214.6875,,0.583,1,57.88,33.22
3027.35,steptest,214.6875,,0.583,1,57.88,33.65
3027.60,steptest,214.7500,,0.583,1,57.88,33.22
3027.85,steptest,214.9375,,0.583,1,57.88,33.64
3028.10,steptest,215.0000,,0.000,1,57.88,33.65
3028.35,steptest,215.0000,,0.000,1,57.88,33.43
3028.60,steptest,215.1875,,0.000,1,57.88,33.01
3028.85,steptest,215.3125,,0.000,0,57.94,33.43
3029.10,steptest,215.5000,,0.000,0,57.94,33.00
3029.35,steptest,215.5000,,0.000,0,57.94,32.79
3029.60,steptest,215.6250,,0.000,0,57.88,33.43
3029.85,steptest,215.6875,,0.000,0,57.88,33.65
3030.10,steptest,215.8750,,0.000,0,57.88,33.00
3030.35,steptest,215.8750,,0.000,0,57.88,33.01
3030.60,steptest,216.0000,,0.000,0,57.94,32.79
3030.85,steptest,216.0625,,0.000,0,57.94,33.00
3031.10,steptest,216.0625,,0.000,0,57.88,33.22
3031.35,steptest,216.0625,,0.000,0,57.88,33.43
3031.60,steptest,216.1875,,0.000,0,57.94,33.22
3031.85,steptest,216.2500,,0.000,0,57.94,33.22
3032.10,steptest,216.2500,,0.000,0,57.94,33.64
3032.35,steptest,216.2500,,0.000,0,57.94,33.22
3032.60,steptest,216.3125,,0.000,0,58.00,33.00
3032.85,steptest,216.3750,,0.000,0,58.00,33.00
3033.10,steptest,216.3125,,0.000,0,57.94,33.21
3033.35,steptest,216.3125,,0.000,0,57.94,33.86
3033.60,steptest,216.3750,,0.000,0,58.00,33.01
3033.85,steptest,216.3125,,0.000,0,57.94,33.22
3034.10,steptest,216.3750,,0.000,0,58.06,33.00
3034.35,steptest,216.3750,,0.000,0,58.06,33.44
3034.60,steptest,216.3125,,0.000,0,58.00,33.00
3034.85,steptest,216.3750,,0.000,0,58.06,33.64
3035.10,steptest,216.3125,,0.000,0,58.00,33.43
3035.35,steptest,216.3125,,0.000,0,58.00,33.22
3035.60,steptest,216.3750,,0.000,0,58.06,33.65
3035.85,steptest,216.3125,,0.000,0,58.06,33.43
3036.10,steptest,216.1875,,0.000,0,58.00,33.01
3036.35,steptest,216.1875,,0.000,0,58.00,33.22
3036.60,steptest,216.1875,,0.000,0,58.06,33.43
3036.85,steptest,216.1875,,0.000,0,58.06,33.00
3037.10,steptest,216.1250,,0.000,0,58.06,33.87
3037.35,steptest,216.1250,,0.000,0,58.06,33.00
3037.60,steptest,216.1250,,0.000,0,58.13,33.43
3037.85,steptest,216.1250,,0.000,0,58.13,33.01
3038.10,steptest,216.0000,,0.000,0,58.13,33.01
3038.35,steptest,216.0000,,0.000,0,58.13,33.00
3038.60,steptest,216.0000,,0.000,0,58.13,33.21
3038.85,steptest,215.8750,,0.000,0,58.13,33.21
3039.10,steptest,215.8125,,0.000,0,58.13,33.43
3039.35,steptest,215.8125,,0.000,0,58.13,33.22
3039.60,steptest,215.7500,,0.000,0,58.13,33.22
3039.85,steptest,215.6875,,0.000,0,58.13,33.22
3040.10,steptest,215.6250,,0.000,0,58.13,33.43
3040.35,steptest,215.6250,,0.000,0,58.13,33.86
3040.60,steptest,215.5625,,0.000,0,58.13,33.22
3040.85,steptest,215.4375,,0.000,0,58.13,33.21
3041.10,steptest,215.4375,,0.000,0,58.19,33.22
3041.35,steptest,215.4375,,0.000,0,58.19,33.65
3041.60,steptest,215.3125,,0.000,0,58.13,33.22
3041.85,steptest,215.1250,,0.000,0,58.13,33.22
3042.10,steptest,215.1875,,0.000,0,58.19,33.22
3042.35,steptest,215.1875,,0.000,0,58.19,33.65
3042.60,steptest,215.1250,,0.000,0,58.19,33.64
3042.85,steptest,215.0000,,0.000,0,58.19,33.65
3043.10,steptest,214.9375,,0.583,0,58.19,33.22
3043.35,steptest,214.9375,,0.583,0,58.19,33.22
3043.60,steptest,214.8125,,0.583,0,58.25,32.79
3043.85,steptest,214.7500,,0.583,0,58.19,33.22
3044.10,steptest,214.5625,,0.583,0,58.19,33.65
3044.35,steptest,214.5625,,0.583,0,58.19,33.00
3044.60,steptest,214.6250,,0.583,0,58.25,33.00
3044.85,steptest,214.5000,,0.583,0,58.25,33.22
3045.10,steptest,214.3125,,0.583,0,58.25,33.22
3045.35,steptest,214.3125,,0.583,0,58.25,33.22
3045.60,steptest,214.3125,,0.583,0,58.25,33.64
3045.85,steptest,214.1250,,0.583,0,58.25,33.22
3046.10,steptest,214.0625,,0.583,0,58.25,33.44
3046.35,steptest,214.0625,,0.583,1,58.25,33.44
3046.60,steptest,213.9375,,0.583,1,58.25,33.01
3046.85,steptest,213.7500,,0.583,1,58.25,33.22
3047.10,steptest,213.8125,,0.583,1,58.31,33.00
3047.35,steptest,213.8125,,0.583,1,58.31,33.65
3047.60,steptest,213.7500,,0.583,1,58.31,33.65
3047.85,steptest,213.5625,,0.583,1,58.25,33.00
3048.10,steptest,213.5625,,0.583,1,58.31,33.43
3048.35,steptest,213.5625,,0.583,1,58.31,33.65
3048.60,steptest,213.5000,,0.583,1,58.31,33.22
3048.85,steptest,213.3750,,0.583,0,58.31,33.00
3049.10,steptest,213.3125,,0.583,0,58.31,33.22
3049.35,steptest,213.3125,,0.583,0,58.31,33.64
3049.60,steptest,213.2500,,0.583,0,58.31,33.86
3049.85,steptest,213.2500,,0.583,0,58.31,33.01
3050.10,steptest,213.1875,,0.583,0,58.31,32.79
3050.35,steptest,213.1875,,0.583,1,58.31,33.43
3050.60,steptest,213.0625,,0.583,1,58.31,33.22
3050.85,steptest,213.1875,,0.583,1,58.38,33.00
3051.10,steptest,213.0000,,0.583,1,58.31,33.22
3051.35,steptest,213.0000,,0.583,1,58.31,33.65
3051.60,steptest,213.0000,,0.583,1,58.38,33.22
3051.85,steptest,213.0000,,0.583,1,58.38,33.43
3052.10,steptest,212.9375,,0.583,1,58.38,33.65
3052.35,steptest,212.9375,,0.583,1,58.38,33.00
3052.60,steptest,212.9375,,0.583,1,58.38,33.22
3052.85,steptest,212.8750,,0.583,0,58.31,33.22
3053.10,steptest,212.8750,,0.583,0,58.31,33.01
3053.35,steptest,212.8750,,0.583,0,58.31,33.43
3053.60,steptest,212.9375,,0.583,0,58.38,33.43
3053.85,steptest,212.9375,,0.583,0,58.38,33.65
3054.10,steptest,212.9375,,0.583,0,58.38,33.43
3054.35,steptest,212.9375,,0.583,1,58.38,32.79
3054.60,steptest,213.0625,,0.583,1,58.44,33.86
3054.85,steptest,212.8750,,0.583,1,58.38,33.65
3055.10,steptest,213.0625,,0.583,1,58.44,33.22
3055.35,steptest,213.0625,,0.583,1,58.44,33.22
3055.60,steptest,212.9375,,0.583,1,58.38,33.65
3055.85,steptest,212.9375,,0.583,1,58.38,33.43
3056.10,steptest,213.0625,,0.583,1,58.44,33.22
3056.35,steptest,213.0625,,0.583,1,58.44,33.65
3056.60,steptest,213.0625,,0.583,1,58.44,32.79
3056.85,steptest,213.0625,,0.583,0,58.38,33.22
3057.10,steptest,213.1875,,0.583,0,58.44,32.79
3057.35,steptest,213.1875,,0.583,0,58.44,33.43
3057.60,steptest,213.3125,,0.583,0,58.50,33.22
3057.85,steptest,213.2500,,0.583,0,58.44,34.07
3058.10,steptest,213.3125,,0.583,0,58.44,33.65
3058.35,steptest,213.3125,,0.583,1,58.44,33.43
3058.60,steptest,213.3125,,0.583,1,58.44,33.00
3058.85,steptest,213.1875,,0.583,1,58.44,33.43
3059.10,steptest,213.4375,,0.583,1,58.50,33.65
3059.35,steptest,213.4375,,0.583,1,58.50,33.43
# step 195C down 3: duty 0.283, ceiling 215 C, 60 s
3059.60,steptest,213.4375,,0.283,1,58.50,33.43
3060.01,steptest,213.5625,,0.283,1,58.50,33.86
3060.26,steptest,213.5625,,0.283,1,58.50,33.44
3060.51,steptest,213.6250,,0.283,1,58.50,33.01
3060.76,steptest,213.7500,,0.283,0,58.50,32.79
3061.01,steptest,213.7500,,0.283,0,58.50,33.22
3061.26,steptest,213.7500,,0.283,0,58.50,33.44
3061.51,steptest,213.8750,,0.283,0,58.50,33.22
3061.76,steptest,213.9375,,0.283,0,58.50,33.22
3062.01,steptest,213.9375,,0.283,0,58.50,33.43
3062.26,steptest,214.0000,,0.283,0,58.50,33.23
3062.51,steptest,214.0625,,0.283,1,58.56,33.44
3062.76,steptest,214.0000,,0.283,1,58.50,33.43
3063.01,steptest,214.0000,,0.283,1,58.50,33.43
3063.26,steptest,214.1875,,0.283,1,58.56,33.43
3063.51,steptest,214.1875,,0.283,1,58.56,33.21
3063.76,steptest,214.3125,,0.283,0,58.63,33.22
3064.01,steptest,214.3125,,0.283,0,58.63,33.43
3064.26,steptest,214.3750,,0.283,0,58.63,33.43
3064.51,steptest,214.3750,,0.283,0,58.56,33.43
3064.76,steptest,214.5000,,0.283,0,58.63,33.00
3065.01,steptest,214.5000,,0.283,0,58.63,33.43
3065.26,steptest,214.4375,,0.283,0,58.56,33.64
3065.51,steptest,214.5625,,0.283,0,58.63,33.65
3065.76,steptest,214.5625,,0.283,0,58.63,33.01
3066.01,steptest,214.5625,,0.283,0,58.63,33.22
3066.26,steptest,214.5625,,0.283,0,58.63,33.44
3066.51,steptest,214.5625,,0.283,1,58.63,33.21
3066.76,steptest,214.5625,,0.283,1,58.63,33.64
3067.01,steptest,214.5625,,0.283,1,58.63,33.00
3067.26,steptest,214.6250,,0.283,1,58.63,33.64
3067.51,steptest,214.6250,,0.283,1,58.69,33.22
3067.76,steptest,214.6250,,0.283,0,58.63,33.00
3068.01,steptest,214.6250,,0.283,0,58.63,33.22
3068.26,steptest,214.6875,,0.283,0,58.69,33.43
3068.51,steptest,214.6250,,0.283,0,58.63,33.22
3068.76,steptest,214.6875,,0.283,0,58.69,33.65
3069.01,steptest,214.6875,,0.283,0,58.69,33.00
3069.26,steptest,214.6875,,0.283,0,58.69,33.43
3069.51,steptest,214.7500,,0.283,0,58.69,33.43
3069.76,steptest,214.7500,,0.283,0,58.69,33.01
3070.01,steptest,214.7500,,0.283,0,58.69,33.22
3070.26,steptest,214.7500,,0.283,0,58.75,33.43
3070.51,steptest,214.7500,,0.283,1,58.75,33.65
3070.76,steptest,214.6875,,0.283,1,58.69,33.44
3071.01,steptest,214.6875,,0.283,1,58.69,33.43
3071.26,steptest,214.6875,,0.283,1,58.69,33.21
3071.51,steptest,214.7500,,0.283,1,58.75,33.01
3071.76,steptest,214.7500,,0.283,0,58.75,33.86
3072.01,steptest,214.7500,,0.283,0,58.75,34.08
3072.26,steptest,214.7500,,0.283,0,58.75,33.65
3072.51,steptest,214.7500,,0.283,0,58.75,33.01
3072.76,steptest,214.7500,,0.283,0,58.75,33.65
3073.01,steptest,214.7500,,0.283,0,58.75,32.79
3073.26,steptest,214.7500,,0.283,0,58.75,33.43
3073.51,steptest,214.7500,,0.283,0,58.75,33.00
3073.76,steptest,214.7500,,0.283,0,58.81,33.65
3074.01,steptest,214.7500,,0.283,0,58.81,33.43
3074.26,steptest,214.7500,,0.283,0,58.81,33.22
3074.51,steptest,214.7500,,0.283,1,58.75,33.43
3074.76,steptest,214.8125,,0.283,1,58.81,33.43
3075.01,steptest,214.8125,,0.283,1,58.81,33.86
3075.26,steptest,214.7500,,0.283,1,58.81,33.44
3075.51,steptest,214.6875,,0.283,1,58.81,33.22
3075.76,steptest,214.7500,,0.283,0,58.81,33.43
3076.01,steptest,214.7500,,0.283,0,58.81,32.79
3076.26,steptest,214.6875,,0.283,0,58.81,33.65
3076.51,steptest,214.7500,,0.283,0,58.88,33.65
3076.76,steptest,214.6875,,0.283,0,58.81,33.22
3077.01,steptest,214.6875,,0.283,0,58.81,33.01
3077.26,steptest,214.6875,,0.283,0,58.81,32.37
3077.51,steptest,214.7500,,0.283,0,58.88,33.43
3077.76,steptest,214.6250,,0.283,0,58.81,33.43
3078.01,steptest,214.6250,,0.283,0,58.81,33.22
3078.26,steptest,214.5625,,0.283,0,58.81,33.23
3078.51,steptest,214.6250,,0.283,1,58.88,33.65
3078.76,steptest,214.6250,,0.283,1,58.88,33.44
3079.01,steptest,214.6250,,0.283,1,58.88,33.43
3079.26,steptest,214.6250,,0.283,1,58.88,33.22
3079.51,steptest,214.5625,,0.283,1,58.88,33.44
3079.76,steptest,214.5625,,0.283,0,58.88,33.65
3080.01,steptest,214.5625,,0.283,0,58.88,33.43
3080.26,steptest,214.5625,,0.283,0,58.88,33.65
3080.51,steptest,214.4375,,0.283,0,58.81,33.43
3080.76,steptest,214.5000,,0.283,0,58.88,33.01
3081.01,steptest,214.5000,,0.283,0,58.88,33.43
3081.26,steptest,214.4375,,0.283,0,58.88,33.65
3081.51,steptest,214.5000,,0.283,0,58.88,33.43
3081.76,steptest,214.4375,,0.283,0,58.88,33.65
3082.01,steptest,214.4375,,0.283,0,58.88,33.65
3082.26,steptest,214.3750,,0.283,0,58.88,33.22
3082.51,steptest,214.3750,,0.283,1,58.88,33.21
3082.76,steptest,214.3750,,0.283,1,58.94,33.01
3083.01,steptest,214.3750,,0.283,1,58.94,33.64
3083.26,steptest,214.3125,,0.283,1,58.88,33.64
3083.51,steptest,214.3125,,0.283,1,58.88,33.86
3083.76,steptest,214.3750,,0.283,0,58.94,33.43
3084.01,steptest,214.3750,,0.283,0,58.94,33.43
3084.26,steptest,214.3125,,0.283,0,58.94,33.22
3084.51,steptest,214.2500,,0.283,0,58.94,33.64
3084.76,steptest,214.2500,,0.283,0,58.94,33.65
3085.01,steptest,214.2500,,0.283,0,58.94,34.08
3085.26,steptest,214.2500,,0.283,0,58.94,33.86
3085.51,steptest,214.3125,,0.283,0,59.00,33.21
3085.76,steptest,214.3125,,0.283,0,59.00,33.64
3086.01,steptest,214.3125,,0.283,0,59.00,33.00
3086.26,steptest,214.2500,,0.283,0,59.00,33.65
3086.51,steptest,214.1875,,0.283,1,59.00,33.22
3086.76,steptest,214.0625,,0.283,1,58.94,33.01
3087.01,steptest,214.0625,,0.283,1,58.94,33.44
3087.26,steptest,214.1250,,0.283,1,59.00,33.65
3087.51,steptest,214.1250,,0.283,1,59.00,33.44
3087.76,steptest,214.1250,,0.283,0,59.00,33.01
3088.01,steptest,214.1250,,0.283,0,59.00,33.22
3088.26,steptest,214.0000,,0.283,0,58.94,33.86
3088.51,steptest,214.0625,,0.283,0,59.00,33.43
3088.76,steptest,214.0625,,0.283,0,59.06,33.22
3089.01,steptest,214.0625,,0.283,0,59.06,33.44
3089.26,steptest,214.0000,,0.283,0,59.00,33.22
3089.51,steptest,213.9375,,0.283,0,59.00,33.64
3089.76,steptest,214.0000,,0.283,0,59.06,33.65
3090.01,steptest,214.0000,,0.283,0,59.06,33.01
3090.26,steptest,213.8750,,0.283,0,59.00,33.00
3090.51,steptest,213.8750,,0.283,1,59.00,33.86
3090.76,steptest,213.8750,,0.283,1,59.06,33.22
3091.01,steptest,213.8750,,0.283,1,59.06,33.43
3091.26,steptest,213.8750,,0.283,1,59.06,33.65
3091.51,steptest,213.8125,,0.283,1,59.06,33.43
3091.76,steptest,213.8125,,0.283,0,59.06,33.22
3092.01,steptest,213.8125,,0.283,0,59.06,33.43
3092.26,steptest,213.7500,,0.283,0,59.06,33.86
3092.51,steptest,213.7500,,0.283,0,59.13,33.43
3092.76,steptest,213.7500,,0.283,0,59.06,33.01
3093.01,steptest,213.7500,,0.283,0,59.06,33.01
3093.26,steptest,213.7500,,0.283,0,59.06,33.65
3093.51,steptest,213.6875,,0.283,0,59.13,33.22
3093.76,steptest,213.6875,,0.283,0,59.13,33.22
3094.01,steptest,213.6875,,0.283,0,59.13,33.44
3094.26,steptest,213.5625,,0.283,0,59.06,33.22
3094.51,steptest,213.5625,,0.283,1,59.13,33.00
3094.76,steptest,213.5625,,0.283,1,59.13,33.66
3095.01,steptest,213.5625,,0.283,1,59.13,33.43
3095.26,steptest,213.5625,,0.283,1,59.13,32.79
